"name","sourceHomeURL","sourceRSSLink","isGeneral","category1","category2","category3"
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Henoch-Schonlein_Purpura.xml",FALSE,"Henoch-Schonlein Purpura",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hepatic_Hemangioma.xml",FALSE,"Hepatic Hemangioma",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hepatitis_B.xml",FALSE,"Hepatitis B",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hepatitis_C.xml",FALSE,"Hepatitis C",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hepatitis_Immunizations.xml",FALSE,"Hepatitis Immunizations",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hernia.xml",FALSE,"Hernia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Herpes_Simplex_Infections_Non-Genital.xml",FALSE,"Herpes",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hiatal_Hernia.xml",FALSE,"Hiatal Hernia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/High_Blood_Pressure.xml",FALSE,"High Blood Pressure",,
"High Blood Pressure Blog","http://www.highbloodpressuremed.com/blog/","http://feeds.feedburner.com/highbloodpressuremed?format=xml",FALSE,"High Blood Pressure",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hip_Bursitis.xml",FALSE,"Hip Bursitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hirschsprung_Disease.xml",FALSE,"Hirschsprung Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hives.xml",FALSE,"Hives",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hoarseness.xml",FALSE,"Hoarseness",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hodgkins_Disease.xml",FALSE,"Hodgkins Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Holiday_Depression_And_Stress.xml",FALSE,"Depression",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hormone_Therapy.xml",FALSE,"Hormone Therapy",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Human_Immunodeficiency_Virus_HIV_AIDS.xml",FALSE,"HIV/AIDS",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Huntington_Disease.xml",FALSE,"Huntington Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hydrocephalus.xml",FALSE,"Hydrocephalus",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hydronephrosis.xml",FALSE,"Hydronephrosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hydroxyapatite.xml",FALSE,"Hydroxyapatite",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hyperkalemia.xml",FALSE,"Hyperkalemia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hypermobility_Syndrome.xml",FALSE,"Hypermobility Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hyperparathyroidism.xml",FALSE,"Hyperparathyroidism",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hypersensitivity_Pneumonitis.xml",FALSE,"Hypersensitivity Pneumonitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hyperthermia.xml",FALSE,"Hyperthermia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hyperthyroidism.xml",FALSE,"Hyperthyroidism",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hypoglycemia.xml",FALSE,"Hypoglycemia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hypoparathyroidism.xml",FALSE,"Hypoparathyroidism",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Hypothyroidism.xml",FALSE,"Hypothyroidism",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/ICU_Psychosis.xml",FALSE,"ICU Psychosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Immunizations.xml",FALSE,"Immunizations",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Impetigo.xml",FALSE,"Impetigo",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Impotence_ED.xml",FALSE,"Impotence (ED)",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Indoor_Allergens.xml",FALSE,"Allergies",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Infectious_Mononucleosis.xml",FALSE,"Infectious Mononucleosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Inflammatory_Bowel_Disease_Intestinal_Problems.xml",FALSE,"Inflammatory Bowel Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Influenza.xml",FALSE,"Influenza",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Insect_Sting_Allergies.xml",FALSE,"Allergies","Insect Sting Allergies",
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Insulin_Resistance.xml",FALSE,"Insulin Resistance",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Interstitial_Cystitis.xml",FALSE,"Interstitial Cystitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Interstitial_Pneumonia.xml",FALSE,"Interstitial Pneumonia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Intestinal_Gas_Belching_Bloating_Flatulence.xml",FALSE,"Intestinal Gas",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Intussusception.xml",FALSE,"Intussusception",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Iron_Overload.xml",FALSE,"Iron Overload",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Irritable_Bowel_Syndrome.xml",FALSE,"Irritable Bowel Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Jaundice.xml",FALSE,"Jaundice",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Juvenile_Arthritis.xml",FALSE,"Juvenile Arthritis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Kawasaki_Disease.xml",FALSE,"Kawasaki Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Keloid.xml",FALSE,"Keloid",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Kidney_Cancer.xml",FALSE,"Kidney Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Kidney_Failure.xml",FALSE,"Kidney Failure",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Kidney_Stone.xml",FALSE,"Kidney Stone",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Klinefelter_Syndrome.xml",FALSE,"Klinefelter Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Klippel-Trenaunay-Weber_Syndrome.xml",FALSE,"Klippel-Trenaunay-Weber Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Knee_Bursitis.xml",FALSE,"Knee Bursitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Knee_Pain.xml",FALSE,"Knee Pain",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Larynx_Cancer.xml",FALSE,"Larynx Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Latex_Allergy.xml",FALSE,"Latex Allergy",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Legionnaire_Disease_and_Pontiac_Fever.xml",FALSE,"Legionnaire Disease and Pontiac Fever",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Leptospirosis.xml",FALSE,"Leptospirosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Leukemia.xml",FALSE,"Leukemia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Lichen_Planus.xml",FALSE,"Lichen Planus",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Liver_Cancer.xml",FALSE,"Liver Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Low_Back_Pain.xml",FALSE,"Low Back Pain",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Low_Blood_Pressure.xml",FALSE,"Low Blood Pressure",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Lung_Cancer.xml",FALSE,"Lung Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Lungs_Design_And_Purpose.xml",FALSE,"Lungs Design And Purpose",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Lyme_Disease.xml",FALSE,"Lyme Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Lymphocytic_Colitis.xml",FALSE,"Lymphocytic Colitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Macular_Degeneration_Age-Related_Type.xml",FALSE,"Macular Degeneration",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Malaria.xml",FALSE,"Malaria",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Marfan_Syndrome.xml",FALSE,"Marfan Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Measles_Rubeola.xml",FALSE,"Measles (Rubeola)",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Melanoma.xml",FALSE,"Melanoma",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Melanosis_Coli.xml",FALSE,"Melanosis Coli",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/MELAS_Syndrome.xml",FALSE,"MELAS Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Melioidosis.xml",FALSE,"Melioidosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Meniere_Disease.xml",FALSE,"Meniere Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Meningococcemia.xml",FALSE,"Meningococcemia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Menopause.xml",FALSE,"Menopause",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Mens_Health.xml",TRUE,"Mens Health",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Menstrual_Cramps.xml",FALSE,"Menstrual Cramps",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Meralgia_Paresthetica.xml",FALSE,"Meralgia Paresthetica",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Mesothelioma.xml",FALSE,"Mesothelioma",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Microcephaly.xml",FALSE,"Microcephaly",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Microsporidiosis.xml",FALSE,"Microsporidiosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Migraine_Headache.xml",FALSE,"Migraine Headache",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Miscarriage.xml",FALSE,"Miscarriage",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Mitral_Valve_Prolapse.xml",FALSE,"Mitral Valve Prolapse",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Mixed_Connective_Tissue_Disease.xml",FALSE,"Mixed Connective Tissue Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Monkeypox.xml",FALSE,"Monkeypox",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Mortons_Neuroma.xml",FALSE,"Morton's Neuroma",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Multiple_Myeloma.xml",FALSE,"Multiple Myeloma",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Multiple_Sclerosis.xml",FALSE,"Multiple Sclerosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Mumps.xml",FALSE,"Mumps",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Muscle_Cramps.xml",FALSE,"Muscle Cramps",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Myasthenia_Gravis.xml",FALSE,"Myasthenia Gravis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Mycobacterium_Marinum.xml",FALSE,"Mycobacterium Marinum",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Myocarditis.xml",FALSE,"Myocarditis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Narcolepsy.xml",FALSE,"Narcolepsy",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Nasal_Allergy_Medications.xml",FALSE,"Nasal Allergy Medications",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Neck_Pain.xml",FALSE,"Neck Pain",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Neutropenia.xml",FALSE,"Neutropenia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Noise_Induced_Hearing_Loss_and_Its_Prevention.xml",FALSE,"Hearing Loss",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Non-Hodgkins_Lymphomas.xml",FALSE,"Non-Hodgkins Lymphomas",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Nonsteroidal_Anti-inflammatory_Drugs_and_Ulcers.xml",FALSE,"Nonsteroidal Anti-inflammatory Drugs and Ulcers",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Noonan_Syndrome.xml",FALSE,"Noonan Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Norovirus_Infection.xml",FALSE,"Norovirus Infection",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Nutrition.xml",TRUE,"Nutrition",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Obesity_Weight_Loss.xml",FALSE,"Obesity","Weight Loss",
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Oral_Cancer.xml",FALSE,"Oral Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Osgood-Schlatter_Disease.xml",FALSE,"Osgood-Schlatter Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Osteoarthritis.xml",FALSE,"Osteoarthritis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Osteochondritis_Dissecans.xml",FALSE,"Osteochondritis Dissecans",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Osteodystrophy.xml",FALSE,"Osteodystrophy",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Osteoporosis.xml",FALSE,"Osteoporosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Otitis_Externa.xml",FALSE,"Otitis Externa",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Otitis_Media.xml",FALSE,"Otitis Media",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Ovarian_Cancer.xml",FALSE,"Ovarian Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Ovarian_Cysts.xml",FALSE,"Ovarian Cysts",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Overactive_Bladder.xml",FALSE,"Overactive Bladder",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pacemaker.xml",FALSE,"Pacemaker","Defibrillator",
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pagets_Disease.xml",FALSE,"Paget's Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Palpitations.xml",FALSE,"Palpitations",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pancreas_Divisum.xml",FALSE,"Pancreas Divisum",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pancreatic_Cancer.xml",FALSE,"Pancreatic Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pancreatitis.xml",FALSE,"Pancreatitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Panic_Disorder.xml",FALSE,"Panic Disorder",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Parkinsons_Disease.xml",FALSE,"Parkinson's Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Paroxysmal_Atrial_Tachycardia.xml",FALSE,"Paroxysmal Atrial Tachycardia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Patellofemoral_Syndrome.xml",FALSE,"Patellofemoral Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pendred_Syndrome.xml",FALSE,"Pendred Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Penis_Cancer.xml",FALSE,"Penis Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Peptic_Ulcer.xml",FALSE,"Peptic Ulcer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pericarditis.xml",FALSE,"Pericarditis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Peripheral_Neuropathy.xml",FALSE,"Peripheral Neuropathy",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Peripheral_Vascular_Disease.xml",FALSE,"Peripheral Vascular Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pernicious_Anemia.xml",FALSE,"Pernicious Anemia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pertussis.xml",FALSE,"Pertussis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Phenylketonuria.xml",FALSE,"Phenylketonuria",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pheochromocytoma.xml",FALSE,"Pheochromocytoma",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pick_Disease.xml",FALSE,"Pick Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pink_Eye.xml",FALSE,"Pink Eye",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pinworm_Infection.xml",FALSE,"Pinworm Infection",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pleurisy.xml",FALSE,"Pleurisy",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pneumococcal_Vaccination.xml",FALSE,"Pneumococcal Vaccination",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pneumonia.xml",FALSE,"Pneumonia",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pneumothorax.xml",FALSE,"Pneumothorax",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Poison_Control_Centers.xml",FALSE,"Poison Control Centers",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Poison_Ivy.xml",FALSE,"Poison Ivy",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Poland_Syndrome.xml",FALSE,"Poland Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Polyarteritis_Nodosa.xml",FALSE,"Polyarteritis Nodosa",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Polycystic_Kidney_Disease.xml",FALSE,"Polycystic Kidney Disease",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Polycystic_Ovary.xml",FALSE,"Polycystic Ovary",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Polymyalgia_Rheumatica.xml",FALSE,"Polymyalgia Rheumatica",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Polymyositis.xml",FALSE,"Polymyositis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Post-Polio_Syndrome.xml",FALSE,"Post-Polio Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Posttraumatic_Stress_Disorder.xml",FALSE,"Posttraumatic Stress Disorder",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pregnancy_Drug_Dangers.xml",FALSE,"Pregnancy Drug Dangers",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pregnancy_Induced_Hypertension.xml",FALSE,"Pregnancy Induced Hypertension",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pregnancy_Planning.xml",FALSE,"Pregnancy Planning",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Premature_Ventricular_Contractions.xml",FALSE,"Premature Ventricular Contractions",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Premenstrual_Syndrome.xml",FALSE,"Premenstrual Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Primary_Biliary_Cirrhosis.xml",FALSE,"Primary Biliary Cirrhosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Primary_Sclerosing_Cholangitis.xml",FALSE,"Primary Sclerosing Cholangitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Prolactinoma.xml",FALSE,"Prolactinoma",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Prostate_Cancer.xml",FALSE,"Prostate Cancer",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Prostatitis.xml",FALSE,"Prostatitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pseudogout.xml",FALSE,"Pseudogout",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pseudotumor_Cerebri.xml",FALSE,"Pseudotumor Cerebri",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pseudoxanthoma_Elasticum.xml",FALSE,"Pseudoxanthoma Elasticum",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Psoriasis.xml",FALSE,"Psoriasis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Psoriatic_Arthritis.xml",FALSE,"Psoriatic Arthritis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pulmonary_Fibrosis.xml",FALSE,"Pulmonary Fibrosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pulmonary_Hypertension.xml",FALSE,"Pulmonary Hypertension",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Pycnodysostosis.xml",FALSE,"Pycnodysostosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Quackery_Arthritis.xml",FALSE,"Quackery Arthritis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Rabies.xml",FALSE,"Rabies",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Ramsay_Hunt_Syndrome.xml",FALSE,"Ramsay Hunt Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Rash.xml",FALSE,"Rash",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Raynauds_Phenomenon.xml",FALSE,"Raynaud's Phenomenon",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Reactive_Arthritis.xml",FALSE,"Reactive Arthritis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Rectal_Bleeding.xml",FALSE,"Rectal Bleeding",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Reflex_Sympathetic_Dystrophy_Syndrome.xml",FALSE,"Reflex Sympathetic Dystrophy Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Reflux_Laryngitis.xml",FALSE,"Reflux Laryngitis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Relapsing_Polychondritis.xml",FALSE,"Relapsing Polychondritis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Renal_Artery_Stenosis.xml",FALSE,"Renal Artery Stenosis",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Respiratory_Syncytial_Virus.xml",FALSE,"Respiratory Syncytial Virus",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Restless_Leg_Syndrome.xml",FALSE,"Restless Leg Syndrome",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Retinal_Detachment.xml",FALSE,"Retinal Detachment",,
"MedicineNet","http://www.medicinenet.com/","http://www.medicinenet.com/rss/specialty/Reye_Syndrome.xml",FALSE,"Reye Syndrome",,
