"MedicineNet","pramoxine and benzyl alcohol",
"MedicineNet","pravastatin",
"MedicineNet","prednisolone",
"MedicineNet","prednisone",
"MedicineNet","probenecid",
"MedicineNet","procainamide",
"MedicineNet","promethazine",
"MedicineNet","promethazine and codeine",
"MedicineNet","propafenone",
"MedicineNet","propoxyphene",
"MedicineNet","propoxyphene and acetaminophen",
"MedicineNet","propranolol",
"MedicineNet","propylthiouracil",
"MedicineNet","Proton-Pump Inhibitors",
"MedicineNet","quetiapine",
"MedicineNet","quinapril",
"MedicineNet","quinidine",
"MedicineNet","rabeprazole",
"MedicineNet","raloxifene",
"MedicineNet","ramipril",
"MedicineNet","ranitidine",
"MedicineNet","repaglinide",
"MedicineNet","ribavirin",
"MedicineNet","rimantadine",
"MedicineNet","risedronate",
"MedicineNet","risperidone",
"MedicineNet","ritonavir",
"MedicineNet","rituximab",
"MedicineNet","rivastigmine",
"MedicineNet","rofecoxib",
"MedicineNet","rosiglitazone",
"MedicineNet","rosuvastatin",
"MedicineNet","salmeterol",
"MedicineNet","salsalate",
"MedicineNet","saquinavir",
"MedicineNet","sargramostim",
"MedicineNet","Saw Palmetto",
"MedicineNet","scopolamine",
"MedicineNet","sertraline",
"MedicineNet","sibutramine",
"MedicineNet","sildenafil",
"MedicineNet","simethicone",
"MedicineNet","simvastatin",
"MedicineNet","sodium iodide I 131",
"MedicineNet","spironolactone",
"MedicineNet","Statins",
"MedicineNet","stavudine",
"MedicineNet","sucralfate",
"MedicineNet","sulfamethoxazole",
"MedicineNet","sulfamethoxazole and trimethoprim",
"MedicineNet","sulfasalazine",
"MedicineNet","sulfinpyrazone",
"MedicineNet","sulindac",
"MedicineNet","sumatriptan",
"MedicineNet","tacrine",
"MedicineNet","tacrolimus",
"MedicineNet","tacrolimus ointment",
"MedicineNet","tadalafil",
"MedicineNet","tamoxifen",
"MedicineNet","tamsulosin",
"MedicineNet","tegaserod",
"MedicineNet","telmisartan",
"MedicineNet","temazepam",
"MedicineNet","terazosin",
"MedicineNet","terbinafine",
"MedicineNet","terbutaline",
"MedicineNet","terconazole",
"MedicineNet","terfenadine",
"MedicineNet","tetracycline",
"MedicineNet","thalidomide",
"MedicineNet","theophylline",
"MedicineNet","ticlopidine",
"MedicineNet","timolol",
"MedicineNet","timolol ophthalmic solution",
"MedicineNet","tobramycin and dexamethasone",
"MedicineNet","tolmetin",
"MedicineNet","tolterodine",
"MedicineNet","topiramate",
"MedicineNet","tramadol",
"MedicineNet","trandolapril",
"MedicineNet","trastuzumab",
"MedicineNet","trazodone",
"MedicineNet","tretinoin",
"MedicineNet","triamcinolone acetonide inhaler",
"MedicineNet","triamcinolone acetonide nasal inhaler-spray",
"MedicineNet","triamterene and hydrochlorothiazide",
"MedicineNet","triazolam",
"MedicineNet","trimethoprim",
"MedicineNet","trimipramine",
"MedicineNet","trovafloxacin mesylate",
"MedicineNet","ursodiol",
"MedicineNet","valacyclovir",
"MedicineNet","valdecoxib",
"MedicineNet","valproic acid",
"MedicineNet","valsartan",
"MedicineNet","vardenafil",
"MedicineNet","venlafaxine",
"MedicineNet","verapamil",
"MedicineNet","warfarin",
"MedicineNet","zafirlukast",
"MedicineNet","zalcitabine",
"MedicineNet","zaleplon",
"MedicineNet","zanamivir",
"MedicineNet","zidovudine",
"MedicineNet","Zinc Lozenges As A Cold Remedy",
"MedicineNet","ziprasidone",
"MedicineNet","zolmitriptan",
"MedicineNet","zolpidem",
"MedicineNet","Acupuncture",
"MedicineNet","Alpha-fetoprotein Blood Test",
"MedicineNet","Amniocentesis",
"MedicineNet","Antimitochondrial Antibodies",
"MedicineNet","Antinuclear Antibody",
"MedicineNet","Antro-duodenal Motility Study",
"MedicineNet","Appendectomy",
"MedicineNet","Arthroscopy",
"MedicineNet","Autopsy",
"MedicineNet","Barium Enema",
"MedicineNet","Blood Transfusion",
"MedicineNet","Bone Density Scan",
"MedicineNet","Bone Marrow",
"MedicineNet","Breast Augmentation",
"MedicineNet","Breast Biopsy",
"MedicineNet","Bronchoscopy",
"MedicineNet","Carcinoembryonic Antigen",
"MedicineNet","CAT Scan",
"MedicineNet","Chemo Infusion and Chemoembolization of Liver",
"MedicineNet","Chest X-ray",
"MedicineNet","Cholecystectomy",
"MedicineNet","Cholescintigraphy",
"MedicineNet","Circumcision",
"MedicineNet","Circumcision",
"MedicineNet","Citrulline Antibody",
"MedicineNet","Colonoscopy",
"MedicineNet","Colostomy",
"MedicineNet","Colposcopy",
"MedicineNet","Coronary Angiogram",
"MedicineNet","Coronary Angioplasty",
"MedicineNet","Coronary Artery Bypass Graft",
"MedicineNet","Coronary Artery Disease",
"MedicineNet","Cortisone Injection",
"MedicineNet","Creatinine Blood Test",
"MedicineNet","Dialysis",
"MedicineNet","Dilatation and Curettage",
"MedicineNet","Duodenal Biliary Drainage",
"MedicineNet","Ear Tubes",
"MedicineNet","Electrocardiogram (ECG or EKG)",
"MedicineNet","Electroconvulsive Therapy",
"MedicineNet","Electrogastrogram",
"MedicineNet","Electromyogram",
"MedicineNet","Electroretinography",
"MedicineNet","Endometrial Biopsy",
"MedicineNet","Endoscopic Ultrasound",
"MedicineNet","Endotracheal Intubation",
"MedicineNet","Episiotomy",
"MedicineNet","Erythropoietin",
"MedicineNet","Esophageal Manometry",
"MedicineNet","Esophageal pH Monitoring",
"MedicineNet","Esophagogastroduodenoscopy",
"MedicineNet","Fecal Occult Blood Tests",
"MedicineNet","Flexible Sigmoidoscopy",
"MedicineNet","Fundoplication",
"MedicineNet","Gastric Emptying Study",
"MedicineNet","Hemapheresis",
"MedicineNet","Hematocrit",
"MedicineNet","Hemoglobin",
"MedicineNet","Hemoglobin A1c",
"MedicineNet","Homocysteine",
"MedicineNet","Hydrogen Breath Test",
"MedicineNet","Hysterectomy",
"MedicineNet","Implantable Cardiac Defibrillator",
"MedicineNet","Insulin Pump For Diabetes Mellitus",
"MedicineNet","Intravenous Cholangiogram",
"MedicineNet","Joint Aspiration",
"MedicineNet","Joint Replacement Surgery Of The Hand",
"MedicineNet","Lactose Tolerance Test",
"MedicineNet","Laparoscopically Assisted Vaginal Hysterectomy",
"MedicineNet","Laparoscopy",
"MedicineNet","LASIK Eye Surgery",
"MedicineNet","Liver Biopsy",
"MedicineNet","Liver Blood Tests",
"MedicineNet","Liver Resection",
"MedicineNet","Loop Electrosurgical Excision Procedure",
"MedicineNet","Lumbar Puncture",
"MedicineNet","Mammogram",
"MedicineNet","MRI Scan",
"MedicineNet","Nasal Airway Surgery",
"MedicineNet","Nerve Conduction Velocity Test",
"MedicineNet","Oral Cholecystogram",
"MedicineNet","Otoplasty",
"MedicineNet","Oximetry",
"MedicineNet","Pap Smear",
"MedicineNet","Parathyroidectomy",
"MedicineNet","Pediatric Epilepsy Surgery",
"MedicineNet","Percutaneous Endoscopic Gastrostomy",
"MedicineNet","Peripheral Blood Stem Cell Transplant",
"MedicineNet","Pinworm Test",
"MedicineNet","Prostate Specific Antigen",
"MedicineNet","Proton Beam Therapy of Liver",
"MedicineNet","Radiation Therapy",
"MedicineNet","Radiofrequency Ablation",
"MedicineNet","Rapid Strep Test",
"MedicineNet","Rheumatoid Factor",
"MedicineNet","Sedimentation Rate",
"MedicineNet","Sentinel Lymph Node Biopsy",
"MedicineNet","Sinus Surgery",
"MedicineNet","Skin Biopsy",
"MedicineNet","Skin Test For Allergy",
"MedicineNet","Somnoplasty",
"MedicineNet","Stool Acidity Test",
"MedicineNet","Surgery Questions",
"MedicineNet","Sweat Chloride Test",
"MedicineNet","Thyroid Blood Tests",
"MedicineNet","Thyroid Peroxidase Test",
"MedicineNet","Thyroid Scan",
"MedicineNet","Tilt-table Test",
"MedicineNet","Tonometry",
"MedicineNet","Tonsillectomy",
"MedicineNet","Total Hip Replacement",
"MedicineNet","Total Knee Replacement",
"MedicineNet","Tracheostomy",
"MedicineNet","Transjugular Intrahepatic Portosystemic Shunt",
"MedicineNet","Triglyceride Test",
"MedicineNet","Tuberculosis Skin Test (PPD Skin Test)",
"MedicineNet","Ultrasound",
"MedicineNet","Upper GI Series",
"MedicineNet","Urea Breath Test",
"MedicineNet","Urinalysis",
"MedicineNet","Vasectomy",
"MedicineNet","Visual Field Test",
